id,category,text,trans_text
837,service,"친절하시고, 음식도 넘 맛있어요!! 다음에 또 오겠습니다~~~! 기념일에 오기 좋은 것 같아요.!",You're kind and the food is so delicious!! I'll be back next time~~~! I think it's good to come on anniversaries!
838,service,"친구들과 모임 했어요~~
토욜인데 조용하게 맛있게 식사 했어요~~주문받는분이 친절하시네요~~*
담에 재방문 할듯합니다.","I had a meeting with my friends. It's Saturday, but I ate quietly and deliciouslyThe person receiving the order is kind~~*. I think I'll revisit it later."
839,service,친절하시고 매장도 깔끔해요. 천장이 높아서 좋았어요 :) 파스타도 샐러드도 맛있고 가격도 착한 편이에요! ,They are kind and the store is clean. I liked the high ceiling :) Pasta and salad are delicious and the price is good!
840,service,"친구가 평소에 가보고 싶은 맛집을 저장해놓는 스타일인데 제가 서울숲에서 만나자고 했더니 여기 가자고 하더라구요!?
친구가 맛집을 잘 알아서 항상 믿고 가는데 오늘도 역시나 틀리지 않았네요ㅎㅎ 음식도 너무 맛있고 매장도 깔끔하구 테이블마다 귀여운 산타란 트리 모형까지ㅋㅋㅋㅋㅋ 조명도 딱 예쁜 조명이예요! 엄청 밝지도 않고 그렇다고 어둡지는 않은데ㅋㅋㅋㅋ데이트 장소로도 딱이예요 파스타 소스가 중간에 부족해서 소스만 더 부탁드리니 거의 새것처럼 예쁘게 다시 가져다 주셔서 친절함에 감동했어용ㅠㅠ 너무 맛있었어용?그리고 샐러드도 신선했어용ㅋㅋㅋㅋ토마토 먹는데 딱 느껴졌어용ㅎㅎ 나중에 또 올거예용!","My friend usually stores the restaurants he wants to visit, but I asked him to meet me in Seoul Forest, and he asked me to go here! ?. My friend knows good restaurants, so I always trust them, but as always, I didn't make a mistake todayThe food is so delicious, the store is clean, and every table has a cute Santa tree model[Laughing] The lighting is perfect, too! It's not that bright and it's not dark, but it's perfect for a date place I asked for more sauce because there was not enough pasta sauce in the middle, and I was moved by the kindness of bringing it back pretty as if it was new. ? And the salad was also fresh. I felt it when I ate the tomato. I'll come back later!"
841,service,직원들도 친절하시고 깔끔하게 맛있어요~~♡,The staff are kind and clean. It's delicious~~♡
842,service,블로그 보구 찾아왔는데 잘 온 것 같네요. 고기도 맛있구 직원분들도 친절하시고 좋아요.,"I came here after reading the blog, but I think you came well. The meat is good and the staff are kind and nice."
843,service,직원분들도 친절하고 음식도 맛있어요 다른 곳보다 테이블이 넓어서 좋습니다,The staff are kind and the food is good. It's nice that the table is bigger than other places
844,service,"연어샐러드, 해물오일파스타, 토시살스테이크 시켜 목었는데 넘 맛나네요. 미듐레어로 익혀나왔는데, 제가 한덩이만 살짝 더 익혀달라고 하니 친절하게 익혀주셨네요. 레어 먹기 히든 분들은 미듐으로 구어달라고 하면 맛나게 먹을 수 있을꺼 같아요.  ","I ordered salmon salad, seafood oil pasta, and toshsal steak, but it tastes so good. It's cooked with a medium rare, but you kindly cooked it when I asked you to cook it a little more. For those who are eating rare, if you ask them to grill it with medium, I think they can enjoy it."
845,service,별로에요  아이랑갔다가 무시받는 느낌이였습니다 예약석도 아니면서.... 다른곳앉으라하고 뒤에오는 커플은 앉게하고 음식에 이물질 나와도  사과는 커녕 다시주면 땡인가요? 아이랑와서 큰소리 안내고 나왔는데 계산할때도 사과도 없더라고요 다신 안가고싶어요,"I didn't like it. I felt like I was being ignored when I went with my kid It's not a reserved seat... I told them to sit somewhere else and let the couple behind me sit down, and even if there are foreign substances in the food, would it be wrong to give them again, let alone apologize? I came with my child and came out without making a big deal, but there was no apology when I paid. I don't want to go again"
846,service,"친절하고 음식맛있어요
요청사항도 들어주시긴했는데 오일파스타는 다소부족한느낌
그래도 분위기가 너무좋았어서 기회된다면 또방문예정","It's kind and the food is delicious. They also listened to my request, but I feel like I'm lacking in oil pasta. But the atmosphere was so good that I'm planning to visit again if I have a chance"
847,service,"오랜 친구들과 연말모임 하러왔어요~
정말 친절하고... 음식도 맛있어요^^
재방문의사 백프로~~♡","I'm here for a year-end gathering with my old friends. He's so kind... The food is good, too^^. 100% willing to revisit~♡"
848,service,"음식도 빨리 나오고, 플레이팅도 예뻐요. 맛도 깔끔하니 좋았습니다 :>",The food comes out quickly and the plating is pretty. It tasted clean and nice :>
849,service,"가족모임을 서울숲 근처 오뜨로 부엔 디아에서 가졌다
사장님도 친절하고 음식퀄리티가 높아서 만족스럽고 주차가 편해 접근성이 좋았다
다음 기회에 다시 오고 싶다
","We had a family gathering in Otro Buendia near Seoul Forest. The owner was also kind and the food quality was high, so it was satisfactory and easy to park, so accessibility was good. I want to come back next time."
850,service,알찬 세트 메뉴로 맛잇게 먹고 친절한 직원의 서비스 까쥐~~! 추천합니다앙?,Eat deliciously with a full set menu and the kind staff's service Kkazoo! I recommend it. ?
851,service,"분위기 좋은 레스토랑에서 즐거운 식사였어요
메뉴가 빨리 나와서 좋았습니다!",It was a pleasant meal at a restaurant with a nice atmosphere. It was good that the menu came out quickly!
852,service,"특별한날기념하여 방문했는데 분위기좋고 정말맛있어요~직원분들도친절하세요~~~
전철역에서도가까워서 또방문할예정입니다~~
오늘먹은음식정말 다 맛있었습니다^^
하우스레드와인도 기대이상으로맛있어서 다음엔 보틀롯켜먹으려고합니다~^^","I visited to celebrate a special day, and the atmosphere is good and it's really deliciousStaff members are kind, too~~~. I am planning to visit again because it is close to the subway station. All the food I ate today was really good^^. House red wine is better than I expected, so I'm going to drink it as a bottle next time~^^"
853,service,가게 분위기도 좋고 직원분도 친절하셔서 좋았어요! 스테이크도 맛있고 파스타도 맛있었어요 다음에 기회가 된다면 또 방문하고 싶어요ㅎㅎ,"The atmosphere of the store was good and the staff was kind, so it was good! Steak was good and pasta was good If I have a chance, I want to visit againHaha"
854,service,"직원이 너무 친절하시고 스테이크 구이 정도, 소스도 맛있고 파스타 면 너무 알맞게 익었고 소스와 해산물 모두 맛납니다 :)","The staff is so kind, the steak is grilled, the sauce is good, the pasta is cooked to the right extent, and both the sauce and the seafood are delicious :)"
855,service,지인으로부터 추천받아서 방문했는데 너무 맛있어요!! 모듬 샐러드에 있는 연어랑 치즈도 맛있고 스테이크와 로제파스타도 양도 많고 맛있어서 진짜 가성비 좋다는 평은 인정입니다!! 커플들 많은거보니 특별한날 오시기에도 손색없어요~ 직원분들은 다 친절친절 :-),"I visited because I was recommended by an acquaintance and it was so delicious!! The salmon and cheese in the assorted salad are delicious, and the steak and rose pasta are also delicious, so I agree that they are really cost-effective!! Seeing that there are many couples, it's perfect to come on a special day All the employees are kind and kind. :-)"
856,service,넘 맛있고 직원분들이 친절하시네용,It's so delicious and the staff are so kind
857,service,"친구생일로 특별한 곳을 찾아 왔는데

사장님 직원분들 친절하고 음식 퀄리티도 너무 좋습니다. ????????


가성비최고 ????새해 복 많이 받으세요 ",I came to a special place for my friend's birthday. The owner's staff are kind and the food quality is great. ???????? . . Best cost-effectiveness ???? Happy New Year
858,service,생일이라 특별한 곳에 가고싶어서 들렸는데 분위기도 너무 좋고 기대한만큼 음식도 맛있고 직원분들도 친절하세요~! :D 메뉴는 까르보나라 추천해요ㅎㅎ,"I wanted to go to a special place because it was my birthday, but the atmosphere was so good, the food was as good as I expected, and the staff were kind~! I recommend Carbonara for :D menuHaha"
859,service,지인추천으로 왔는데 음식도 맛있고 가성비좋고 직원들도 친절하시네요~~추천드립니다,"My friend recommended it, but the food is good, cost-effective, and the staff is kind~~I recommend it"
860,service,"1. 너무 맛있어요! 스테이크 굽기정도 말씀안드리고 알아서 구워주시는데 딸 알맞고 너무 맛있네요
2. 파스타 재료도 풍부하고 소스도 맛나요!
3. 직원분들이 너무 친절하셔요 :)
4. 매장 분위기도 좋고 깔끔해요 ?","1. It's so delicious! They don't even tell me how to cook the steak, but they cook it on their own, so it's really good for my daughter. 2. The pasta ingredients are abundant and the sauce is delicious! 3. The staff are so kind :). 4. The atmosphere of the store is good and clean ?"
861,service,사장님 친절하시고 음식도 너무 맛있어요,The owner is kind and the food is so good
862,service,"친절하시고 음식도
맛있었어요",They were kind and the food was good
863,service,맛있어요 친절하세요 특별한 날에 와서 먹기 좋은거 같아요 양도 많고 배부르게 먹었어요??,It's good. You're kind I think it's good to eat on a special day It was a lot and I ate a lot??
864,service,매장도 깨끗하고 음식도 빨리나오고 너무 맛있게 잘 먹었습니다!!,"The store was clean and the food came out quickly, and I ate it so deliciously!!"
865,service,"샐러드도, 파스타도, 스테이크도 다 맛있었어요 !
일단 샐러드가 신선하고 상큼해서 파스타나 스테이크가 느끼하고 물릴때 먹으면 딱 맞아서 좋았어요 !
스테이크랑 파스타는 말해 뭐해요 ~ 
쵝오입니다 ??","The salad, pasta, and steak were all delicious! First of all, the salad was fresh and fresh, so it was perfect to eat pasta or steak when it was greasy and biting! What's the point of saying steak and pasta? I'm Choi O ??"
866,service,"네이버 블로그 보고 왔는데 음식이 다 너무 맛있고 직원 분들도 너무 친절하세요!!
2명이서 세트메뉴 배부르게 먹었어요!!
데이트하러 오기에도 너무 좋은거 같아요~~!:)
",I saw Naver blog and all the food was so delicious and the staff were so kind!! The two of us ate a full set menu! I think it's great to come on a date~!:).
867,service,"생일겸 남자친구랑 어디갈지 찾다가 알게됐는데 , 매장도 넓고 분위기도 좋고 사장님들도 친절하셨어요 ㅜㅜ 음식도 엄청 맛있구!!! 특히 로제파스타.. 미친자 ㅋㅋㅋㅋㅋ 자주 갈거같아요 ㅎㅎㅎ","I found out when I was looking for a place to go for my birthday and boyfriend, and the store was spacious and the atmosphere was nice, and the owners were kind The food is very delicious!!! Especially rose pasta.. a madman [Laughing] I think I'll go often Hahaha"
868,service,"매장도 깔끔하고 직원분도 엄청 친절하시고
음식도 맛있게 잘 먹고 갑니다 ㅎㅎ
기깔나네요",The store is clean and the staff is very kind. I enjoyed the food. That's great
869,service,진짜 맛있고 직원분들도 친절하세요~~!!!!,It's really delicious and the staff are kind!!!!
870,service,맛있는 저녁도 먹고 커피까지 마시면서 수다가 길어졌는데 감사하게도 무지 친절하시더라고요~,"We ate delicious dinner and drank coffee, and we chatted for a long time. Thankfully, he was very kind"
871,service,사장님이 친절하시고 음식이 맛있었어요~ 스테이크 굽기 정도도 적당했고 특히 해산물토마토 파스타가 게 감칠맛이 나서 계속 들어갔어요 밥 한공기 있었으면 소스에 비벼먹었을지도...츄릅 잘 먹었습니다!,"The owner was kind and the food was delicious The steak was just right. Especially, the seafood tomato pasta was delicious, so I kept going in If I had a bowl of rice, I would have mixed it with the sauce...Thank you for the food!"
872,service,너무 매장이 깨끗하고 남자친구랑 데이트하기 딱좋은 조용한 분위기예요!! 복잡한 서울숲쪽이 아닌 반대쪽 조용한 골목쪽이라 더더더 좋으네요!! 음식 맛은 말해뭐해!!♥?,"The store is so clean and it's a quiet atmosphere that's perfect for dating your boyfriend!! It's better because it's a quiet alley on the other side, not a complicated Seoul forest!! What's the point of saying the taste of the food!!♥?"
873,service,성수동 파스타집이  별로없어서ㆍ리뷰보고갔는데 찹스테이크 냄새  엄청나서 뭐라할려다가 다신 안갈꺼니깐하고 그냥 말안함 !  그리고 불친절하진 않는데  사장님 직원들  모두 화난사람 같아서 불편해요 ㆍ그냥 친절하진 않아두  ㆍ나 돈벌게 해주는 고마운 손님들한테ㆍ암튼 생각보다  손님은 많더라구요 ,"There weren't many pasta restaurants in Seongsu-dong, so I went to a review, but I didn't say anything because I didn't want to go again! And I'm not unkind, but I'm uncomfortable because all the employees seem to be angry. I'm just not kind, but there are more customers than I thought"
874,service,분위기도 너무 좋고 무엇보다 진짜 맛있었어요 새우도 완전 탱글탱글해서 맛있었구 성수에서 스테이크 먹으려고 고민하다가 온건데 너무 만족스러워요! 직원분들도 친절하셨고 재방문의사 너무너무 있습니다!,"The atmosphere was so good. More than anything, it was really good The shrimp was really chewy and delicious, and I was thinking about eating steak at Seongsu, but I'm so satisfied! The staff were kind, and I'm very, very willing to revisit!"
875,service,"예약 15분전에 도착했는데 자리 미리 준비해두셨고, 바쁜게 느껴지는데도 친절히 응대해주시네요 !
음식은 정말 다 맛있습니다 좋은 점심먹습니다","I arrived 15 minutes before the reservation, but you prepared the seats in advance, and you responded kindly even though you felt busy! All the food is really good Have a good lunch"
876,service,직원분들도 친절하시고 음식도 맛있고 분위기도 좋아요!,The staff are kind and the food is delicious and the atmosphere is good!
877,service,"완전 맛집!!! ??
알리오올리오, 토마토리조또, 부채살스테이크 다 너무 맛있게 잘 먹었습니다 ?? 매장 분위기도 좋고 깔끔하구 직원분들도 친절하셔서 너무 좋았어요 ㅎㅎ 나중에 또 방문할게요!!! ???","It's a really good restaurant!!! ??. I really enjoyed the aglio e olio, tomato risotto, and the steak ?? The atmosphere of the store was good, clean, and the staff were kind, so it was really nice I'll visit you again later!!! ???"
878,service,음식도 굉장히 빨리나오고 평일이라 웨이팅업이 먹을수 있어서 좋았습니다ㅎㅎ 식전빵이랑 맛있습니당,The food came out really quickly and it was nice to be able to eat because it was a weekdayIt's delicious with bread
879,service,음식도 맛있고 너무 친절하세요♡,The food is delicious and they are so kind♡
880,service,"가격도 적당하고 맛있습니다!!
깔끔하고 직원분들도 친절하셔요~
또 오고싶네요!!",The price is reasonable and delicious!! It's clean and the staff are kind. I want to come again!!
881,service,처음 방문했는데 분위기도 좋고 음식도 빨리 나와서 너무 좋아요!! 부채살 스테이크 너무 맛있어요 ㅠㅠ 다음에 또 방문 할게요??,"It's my first time visiting, and the atmosphere is good and the food comes out quickly, so I'm so happy!! The steak is so good ??????? I'll visit again next time??"
882,service,진짜 맛있고 분위기도 좋고 친절하세요! 다음에 또올게용 ?,"It's really delicious, the atmosphere is good, and he's kind! I'll come back again ?"
883,service,"봉골레 살짝 매콤한 게 너무 취향 저격이었어용
로제파스타도 새우랑 재료 팍팍 들어가서 너무너무 맛있어요
스테이크도 역시나 맛있었는데 조금 질겨서 다음엔 조금 더 익혀달라고 하려고요 ㅎㅎ
직원분들도 너무 친절하셨고 음식맛도 인테리어도 청결도도 분위기도 너무 좋았습니당! ","Vongole's slightly spicy one was my type. Rose pasta has shrimp and ingredients, so it's. Steak was delicious as expected, but it's a little tough, so I'm going to ask you to cook it a little more next time. The staff were so kind and the taste of the food, the interior, the cleanliness, and the atmosphere were great!"
884,service,너무너무 맛있어용! 음식도 빨리 나오고 직원분들도 너무 친절하세요! 재방문 의사 있습니당!!,It's so delicious! The food comes out quickly and the staff are so kind! I'm willing to revisit!!
885,service,"친구들과 맛집을 찾아왔어요~~
깔끔하고 친절한 매장에서아주 맛있는 점심을 와인과 함께 즐겼어요~
강추 합니다",I came to a good restaurant with my friends. I enjoyed a very delicious lunch with wine at a clean and friendly store. I strongly recommend it
886,service,"아이 생일에 맞춰서 예약 방문했는데요, 토시스테이크는 굽기도 완벽하고 너무 부드러웠어요. 리조또와 해산물파스타, 리조또 모두 너무 맛있었고 친절하셔서 편하게 식사했습니다. 다음에 또 와야겠어요 행복한 시간 감사합니다","I made a reservation for my child's birthday, and the tosh steak was perfect and so soft. The risotto, seafood pasta, risotto were all so delicious and friendly that I ate comfortably. I should come back next time Thank you for the happy time"
887,service,"알리오올리오. 감바스. 스테이크 모두 맛있어요. 특히 감바스가 짜지 않고 살짝 매콤해서 느끼하지 않아요~!  알리오 올리오도 마늘 때문에 담백하네요 ~!  스테이크도 부드럽고 맛있어요 ~ 
대기가 길까봐 바쁜 점심때 피해서 오길 잘했네요. 직원분들도 모두 친절해요~~! ","Aglio e olio. Gambas. All the steaks are delicious. Especially, gambas is not salty and spicy, so it's not greasy!  The aglio e olio is also light because of the garlic!  Steak is soft and delicious too. I'm glad I avoided it during a busy lunch because I was afraid the waiting would be long. All the staff members are kind, too!"
888,service,맛있습니다. 추석당일 인데 문열어서 방문했는데 굿 초이스 였습니다. 직원분들 친절하시고 일단 음식점은 맛이 가장 중요하죠 정말 맛있게 잘 먹고 갑니다.,"It's delicious. It was the day of Chuseok, and it was a good choice. The staff are kind and the taste is the most important thing when it comes to restaurants. We really enjoyed the food."
889,service,"처음 방문하는데 맛있고, 분위기도 좋네요!
직원분들도 친절하셔서 기분 좋게 식사하고 갑니다:)","It's my first time visiting, and it's delicious and the atmosphere is nice! The staff were kind, so I had a good meal :)"
890,service,"온가족이 왔는데 음식도 맛있고 가게도 쾌적하고 직원분들도 친절하셔서 만족스러운 저녁식사였습니당>_< 식전빵부터 샐러드, 파스타, 리조또, 스테이크 다 맛있었어용! 특히 스테이크 jmt♥? 굽기를 얘기 안해서 바싹 구워주셨는데 하나도 질기지 않았습니당! 분위기도 좋고 깔끔해서 특별한날 식사도 추천해용","The whole family came, and the food was delicious, the store was pleasant, and the staff were kind, so it was a satisfying dinner. >_< Everything from bread to salad, pasta, risotto, and steak was delicious! In particular, the steak jmt♥? was grilled thoroughly because I didn't mention how to grill it, but it wasn't tough at all! The atmosphere is nice and clean, so I recommend you to eat on a special day"
891,service,뮤지컬 보러왔다가 세상맛집 발견하고 갑니다! 직원분도 정말 친절하시구 샐러드와 파스타 전부 맛있고 고기는 어쩜 입에서 이렇게 살살녹는지 ㅠㅠㅠ 스테이크 진짜 꼭 시키세요 세트메뉴 강추!! 즐겁고 행복한 식사였답니다! 데이트하기에도 좋은 거 같아요,"I came to see the musical and found the best restaurant in the world! The staff is really kind, and the salad and pasta are all good, and how can the meat melt so gently in your mouth? Make sure to order steak I strongly recommend the set menu!! It was a fun and happy meal! I think it's good for a date, too"
892,service,음식이 맛있고 직원분들도 친절해여!! 또 오고 싶은 곳이에요~~!! ,The food is delicious and the staff is kind!! It's a place I want to come again!!
893,service,"네이버로 예약하고 갔는데 사람이 많더라구요. 예약하길 잘한것 같아요~! 음식이 엄청 빨리 나와서 놀랬구요, 양도 넉넉해서 좋았습니다! 에이드는 조금 밍밍했어요! ","I made a reservation through Naver, but there were a lot of people. I'm glad I made a reservation! I was surprised that the food came out so quickly, and it was good that the amount was enough! The ade was a bit bland!"
894,service,"직원분들 친절하시고  맛도 너무 좋아요??
서울숲역 오시면 한번쯤은  와봐야할 곳!  ",The staff are so kind and the taste is so good??. A place to visit when you come to Seoul Forest Station!
895,service,서울숲 놀러오면 먹을데가 애매했는데 가족모임하기 너무 좋아요! 아기랑 방문했는데 친절하시고 음식 맛도 좋아요. 저희는 고기파 ㅋㅋ 주차도 건물 지하에 하면 돼요. 소규모 모임하실 분들 완전 추천합니다 ?,"The place to eat was ambiguous when I came to Seoul Forest, but it's so nice to have a family gathering! I visited with my baby and he was kind and the food tasted good. We can park in the basement of the building. For those who want to have a small gathering, I highly recommend it ?"
896,service,"샐러드, 로제파스타, 샐러드 다 너무 맛있게 먹었어요!
통창에 뷰도 좋고 내부 인테리어도 예뻐서 다음에 또 가족이랑 오고싶네요~!
내부 직원들도 다들 친절하시네요!!
다음에 또 올게요~!","Salad, rose pasta, and salad were all so delicious! I want to come here again with my family next time because the view of the whole window is nice and the interior is pretty. The staff inside are all nice too!! I'll be back next time!"
897,service,깔끔하고 친절한 직원분들 덕분에 더욱 맛있게 잘 먹었습니다. ,"Thanks to the neat and kind staff, I enjoyed the meal even more."
898,service,"역 근처라 접근성도 좋고 매장이 예뻐요
배고팠는데 음식이 빨리 나와서 좋았습니다
맛도 가격도 합리적인 곳??","It's near the station, so it's accessible and the store is pretty. I was hungry, but it was good that the food came out quickly. A place where taste and price are reasonable ??"
899,service,"파스타, 리조또 시켰는데 둘이 먹기 양도 충분하고 맛있어요?? 특히 타이거새우 로제파스타가 다른 곳에서 먹어본 맛이랑 다른데 오히려 더 맛있었어요? 맛뿐만 아니라 분위기도 좋고 친절하셔서 또 오려구용? ","I ordered pasta and risotto, but it's good enough for both of us?? Especially, Tiger Shrimp Rose Pasta tasted different from other places, but it was even better. ? Not only the taste, but the atmosphere was good and he was kind, so I'm going to come again?"
900,service,직원분들도 친절하고 맛있어용!,The staff are kind and delicious!
901,service,"예약시간보다 조금 늦게 도착할꺼 같아 연락드렸더니 친절하게 응대 해주셨습니다.
음식도 맛있고 깔끔하네요!","I contacted you because I thought it would arrive a little later than the reservation time, and you responded kindly.. The food is delicious and clean!"
902,service,"처음 와봤는데 매장 분위기도 좋고 너무 좋아요~!
웨이팅 첫번째라 얼마 기다리지도 않았고 직원분들도 너무 친절해여~그리고 제일 중요한 맛!! 세트메뉴 시켰는데 다 너무 맛있네요~~또 생각 날꺼 같아요?","It's my first time here, and the atmosphere of the store is good and it's so nice! I didn't wait long because it was my first wait and the staff are so kindAnd the most important taste!! I ordered a set menu and everything is so good~I think I'll think of it again?"
903,service,"브레이크 타임 없는 양식집 찾다가 우연히 발견해서 온 곳인데, 테이블도 넓고 직원 분들도 친절하시고 음식도 빨리나와요! 다른곳 웨이팅도 긴데 브레이크 타임 없는게 너무너무 좋아요ㅠ성수동 치고 가격도 많이 비싸지 않고 맛있어요! 다음번에 오면 스테이크랑 크림 파스타 먹어보기로 했어요. 재방문 의사 있습니다?","I came here by chance while looking for a Western restaurant without break time, and the table is large, the staff is kind, and the food comes out quickly! I like that there's no break time even though the waiting time is longIt's not that expensive and delicious for Seongsu-dong! I'm going to try steak and cream pasta next time I come. I'm willing to revisit?"
904,service,"식전빵이 부드럽고 맛있고, 큰 새우가 정말 많이 들어가 있어요 토마토 리조또는 매콤해서 질리지 않게 잘 먹었습니다 ㅎㅎ 양도 꽤 되고 맛있어요!",The bread is soft and delicious. It has a lot of big shrimp in it I ate tomato risotto well so that I wouldn't get tired of it It's quite a lot and delicious!
905,service,전반적으로 음식이 맛있어요 직원분들도 친절하셔서 기분 좋은 식사했습니다,"Overall, the food is delicious The staff members were nice, so I had a great meal"
906,service,직원분들도 친절하구 가게 안에 분위기도 굉장히 좋구 음식맛두 최고네요:) 로제파스타 진짜 맛있어요..!!!,"The staff are kind, the atmosphere inside the restaurant is very good, and the food taste is the best, too:) Rose pasta is really good.!!!"
907,service,"식전빵도 고소하고 직원분들도 친절하고
음식 전체적으로 다 맛있어용???",The bread is savory and the staff is kind. The whole food is delicious. ???
908,service,"오뜨로 부엔 다이에서 오랫만에 만난 친구들과 식사 모임을 가졌습니다 
저희는 
알이오올리오 로제파스타 토마토리조오 찹 스테이크 주문했어요 
보기에도 먹음직스러워 보이죠 ??
음식도 맛있고 친절하시고 청결하여 
기분 좋은 식사였습니다 ^^",I had a meal meeting with my friends I met after a long time in Otro Buendai. We ordered Rio Olio Ros? Pasta Tomato Rizo Chop Steak. It looks appetizing. The food is delicious and kind and clean. It was a pleasant meal ^^
909,service,"음식이 빨리 나와서 좋았어요 
음식이 맛있어요 직원분들이 친절해서 좋았어요",It was good that the food came out quickly. The food is delicious It was nice because the staff members were kind
910,service,"직원분들이 친절하고 음식도 좋았습니다

성수동 올때마다 들리고 싶네요",The staff was kind and the food was good. I want to visit Seongsu-dong every time I come
911,service,음식이 빨리나와요 :),The food comes out quickly :)
912,service,"친절한 응대와 맛있는 음식 덕분에
기분좋은 휴일 보냈습니다!",Thanks to the kind response and delicious food. I had a great holiday!
913,service,"매장도 깔끔하고 너무 좋아요~~^^
맛도 너무 좋고 직원분들도 너뮤 친절하세요~!
데이트로도 좋은 분위기!! 서울 숲 오면 꼭 들려보세요~~??","The store is clean and nice~~^^. It tastes so good and the staff are so kind. It's a great atmosphere for a date, too!! If you come to Seoul Forest, make sure to stop by~~??"
914,service,처음에 빵도 너무맛있구 파스타랑 리조또 다맛있네요ㅠㅠㅠ 직원분들도 너무 친절하세요 !! 또방문하구싶어요 ㅎㅎ,"At first, the bread is so good. Pasta and risotto are all goodThe staff are so kind, too!! I want to visit again Haha"
915,service,양도 많고 음식도 빨리나오고 직원분들이 엄청 친절해요!,"The portions are big and the food comes out quickly, and the staff are very kind!"
916,service,"주차하기 좋고, 뷰도 깔끔합니다. 
친절한 분위기 속에 맛있게 잘 먹었습니다.","It's good to park, and the view is clean. I enjoyed the meal in a friendly atmosphere."
917,service,직원들이 친절하고 음식이 맛있습니다^^~,The staff is kind and the food is delicious^^~
918,service,맛있게 잘 먹었고 직원분들 모두 친절하세요~,I ate it deliciously and the staff are all kind
919,service,"맛있습니다???
점심시간인데 음식도 빨리나오고
식전빵도 진짜 맛있어요??
양도 많은 편입니다.
봉골레,로제파스타 먹어봤는데 둘 다 맛있어요!!","It's delicious ???. It's lunch time, and the food comes out quickly. Pancake bread is really good, too??. The amount is quite large.. I've tried vongole and roze pasta and they're both delicious!!"
920,service,너무 맛있어서 눈물남~ 다들 꼭 와서 드셔보세요 직원분들도 친절하고 매장이 예뻐서 분위기 굿굿,"It's so good that I'm tearing up. Everyone, come and try it The staff are kind and the store is pretty, so the atmosphere is good"
