id,category,text,trans_text
10,taste,"맛있다는 이야기를 듣고 찾았는데 
진한 국물맛이 일품이에요♡
탕수육도 쫀득하고  
쟁반짜장도 식구들과 맛나게 먹고갑니당~
","I heard it's good, so I looked for it. The rich taste of the soup is excellent ♡. Sweet and sour pork is chewy, too. I'm going to enjoy jajangmyeon with my family."
11,taste,"소갈비짬뽕, 백짬뽕, 탕수육 시켜서 먹었는데 다 맛있었어요. 소갈비 고기도 많고 국물이 찐한 육수 맛이구요. 백짬뽕은 자극적이지 않은 깔끔한맛이에요. 다 맛있었어요~","I ordered beef ribs jjamppong, white jjamppong, and tangsuyuk and they were all delicious. There are a lot of beef ribs and the soup tastes like a thick broth. Baek Jjamppong has a clean taste that is not irritating. Everything was delicious"
12,taste,쟁반짜장 너무짜서 새로해준다는데 3명이 쟁반2인이라 그냥 먹기로함  나중 면을 추가로 넣었지만 짜서 조금만 먹음,"They said they would make a new tray jajangmyeon because it was too salty, but they decided to eat it because three people were two people. Later, they added additional noodles, but they ate a little bit because it was salty"
13,taste,"사장님 따뜻한 음식 담는 그릇이 너무 차갑네요.
날 추울때도 그랬었는데 맛있는데 , 더 맛있을 수 있는걸 사소한 그릇하나로 확 반감됩니다.
","Boss, the bowl for warm food is too cold.. It was like that when I was cold, but it's delicious, but it's a small bowl that can be more delicious.."
14,taste,"소갈비짬뽕 하나 보고 간건데
짬뽕은 물론이고 탕수육이랑 볶음밥 다 맛있어요ㅠㅠ 남편이 또 가자고 난리네욬ㅋㅋㅋ","I went to see a piece of beef ribs jjamppong. Not just jjamppong, but tangsuyuk and fried rice are all good?????? My husband is asking me to go again"
15,taste,개인적으로는 손만두는 기름지고 별로였네요,"Personally, hand-made dumplings were oily and bad"
16,taste,"짜장곱은 양많고, 탕슉미니는 양 적음.
맛은 그럭저럭.
주차는 매장건물 뒤쪽에 발렛으로 주차해주심. 주차장이 크지않음. 따로 근처에 전용주차장있는듯.",Jjajang gop is a lot and Tangsuyuk mini is a lot.. The taste is not bad.. Please park with a valet at the back of the store building. The parking lot is not big. Looks like there's a separate parking lot nearby.
17,taste,겨울이라 따뜻한 보리차가 나와서 좋네요. 오늘은 짬뽕밥과 짜장면 먹었는데 면이 살짝 불어서 아쉬웠어요. 후식까지 챙겨주는 거 좋아요^^,"It's nice to have warm barley tea because it's winter. I ate jjamppong rice and jajangmyeon today, but it was a shame that the noodles were slightly swollen. It's good to give dessert, too^^"
18,taste,"오가며맛집이라 알려진곳이라 한번 들렀다가 ..
와우 맛있어요!!!어렸을때 먹던 짬뽕 맛과 아삭한 탕수육 은 고기가 부드럽고 신선함이 느껴지네요. 맛있게 잘 먹었습니다 ^^","It's known as a good restaurant, so I'll stop by... Wow, it's delicious!!!The taste of jjamppong and crunchy tangsuyuk that I ate when I was young are soft and fresh. I really enjoyed the meal. ^^"
19,taste,"주말 점심에 포장으로 삼선짜장,짬뽕,미니탕수육 가져와서 먹었어요. 짬뽕의 맛이 그날그날 조금씩 다르네요. 이번에는 기존의 사골육수의 맛이 거의 안날 정도로 적고 매운맛이 강해졌어요. ","I brought Samseon Black Bean Noodles, Jjamppong, and Mini Sweet and Sour Pork for lunch on the weekend. The taste of jjamppong is slightly different from day to day. This time, the existing beef bone broth is so small that it hardly tastes like it, and the spicy taste has become stronger."
20,taste,"소갈비짬뽕으로 여러 방송에 나온 곳인데, 정작 저는 굴짬뽕(하얀색)을 먹었습니다. 맛있었어요. 11,000원 대비 굴 양이 상당히 많아서 좋았습니다. 굴 양으로만 놓고 보면, 다른 곳과 비교가 안되는 것 같아요. 다만, 굴이 엄청 막 싱싱한 것 같진 않아서 좀 아쉬웠네요. 그래서인가, 국물 끝맛에서 탁함이 느껴졌구요. 그래도 맛있게 먹었고, 하얀 육수임에도 소주가 생각나는 그런 칼칼한 맛이니 한 번 드셔보세요. 아, 주차는 공간이 넉넉하지 못하니 주변 빌라에 하셔야 합니다.","It's a place that appeared on various broadcasts as beef ribs jjamppong, but I actually ate oyster jjamppong (white). It was delicious. It was good because there was a lot of oysters compared to 11,000 won. Looking at the amount of oysters alone, I don't think it's comparable to other places. However, it was a shame that the oysters were not very fresh. Maybe that's why, the taste of the soup was murky. But it was delicious, and even though it's white broth, it's a spicy taste that reminds you of course. Oh, parking is not enough space, so you have to go to the nearby villa."
21,taste,국물이 맛나요,The soup tastes good
22,taste,"tv에도 나왔다고 하고 커서 다녀왔는데 멘보샤는 후회.. 다른 음식 괜찬고 양 많았어요
근데.갈비 짬뽕 매우 느끼. 더 매우면 좋겠음","I heard it came out on TV, and I went there when I grew up, but Mianbao Xia regretted it.. The other food was good and there was a lot. But. Galbi jjamppong is very cheesy. I wish it was hotter"
23,taste,"짬뽕에 있는 오징어가 너무 질겨서 하나도 못먹었어요
그리고 짜장 양이 면에 비해 부족했습니다",I couldn't eat any of the squid in jjamppong because it was too tough. And the amount of jajangmyeon was not enough compared to the noodles
24,taste,맛있게 잘먹었습미다. ,I enjoyed the meal.
25,taste,"둘이서 쟁반짜장 먹었는데 
넘 맛있었어요! ",We ate jajangmyeon together. It was so good!
26,taste,탕수육이 고기 두껍고 튀김은 얇고 바삭하고 잡내안나서 맛있어요!,"The tangsuyuk is thick with meat, and the fries are thin and crispy, and it doesn't smell bad, so it's delicious!"
27,taste,유린기 진짜 맛있어요,It's really good
28,taste,탕수육 맛있어요,Sweet and sour pork is good
29,taste,"방문 주문해 시킨 짬뽕면이 완전 불어서 나오고 갈비는 언제 조리해놓은건지 냄새가 나고 
굴짬뽕밥은 건더기도 없고 밥은 쌀을 어떤걸쓰면
이렇게 나올까요 절대가지마세요","The jjamppong noodles I ordered at the door are soggy, and I can smell when the ribs were cooked. Oyster jjamppong rice doesn't have any ingredients, so if you use rice. Will it come out like this Don't ever go"
30,taste,맛있습니다ㅎ 또 올게요,It's delicious. I'll be back
31,taste,"짜장밥은 면도 주시고
물만두도 서비스로 주시고
탕수육도 너무 맛있고
등갈비 짬뽕도 양도 많고 너무 맛있습니다
중식은 수타원이 진리!!!",Give me noodles for jajang rice. Boiled dumplings for free. Sweet and sour pork is so good. Back ribs jjamppong is also very delicious with a lot of portions. Hand ovals are the best when it comes to Chinese food!!!
32,taste,"음식맛도 좋고 서비스도 좋네요.
탕수육엔 물만두 서비스가 있네요.
음식은 2개 시켰는데 서비스로 탁자가 꽉차네요~ ㅎㅎ
옛날 볶음밥엔 면이 조금 제공이 되어서 볶음밥 소스에 비며 먹으면 짜장면을 조금 먹을수있고, 따라오는 짬뽕국물에 넣어서 먹으면 짬뽕면을 먹을수 있더라구요~ㅎㅎ
면이 한젖가락 나오는데 작은행복이 +1되네요.
","The food tastes good and the service is good.. There is boiled dumpling service in Tangsuyuk.. I ordered 2 dishes, but the table is full for free. In the past, fried rice provided some noodles, so if you eat it empty in the fried rice sauce, you can eat a little bit of jjamppong, and if you put it in the soup that comes with it, you can eat jjamppong noodles~LOL. A small amount of happiness comes out with a spoonful of noodles.."
33,taste,맛있어용,It's good
34,taste,짬뽕 탕수육 맛집:),Jjamppong Sweet and Sour Pork Restaurant :)
35,taste,"짜장면이  생각나서찾았는데 역시 맛있네요
서비스 좋고 친절하시고  잘먹고 갑니다
감사합니다","I looked for jajangmyeon because I thought of it, but it's delicious. The service is good and kind, and I'm eating well. Thank you."
36,taste,"짜장면, 짬뽕 맛있어요",Jajangmyeon and jjamppong are good
37,taste,맛있어요 짬뽀,It's delicious. Jjambbo
38,taste,짬뽕 맛있는곳 찾기 어려웠는데 이곳은 해물도 풍부하고 국물맛이 깔끔하게 맛나네요. 꼭 한번 맛보세요^^,"It was hard to find a good place for jjamppong, but this place is rich in seafood and the soup tastes clean. Please try it^^"
39,taste,짬뽕 짱 ,Jjamppong is the best
40,taste,해물짬뽕 맛있고 좋아요~,Seafood jjamppong is good and good
41,taste,짜장면이 맛있어요,Black Bean Noodles are delicious
42,taste,쟁반 짜장이 매콤해요.  서빙로봇이 다녀서  귀여운데  주차가  힘들었어요,The jajangmyeon is spicy.  It was cute because there was a serving robot. Parking was hard
43,taste,"먹기만 하느라 사진은 없쥐만 ,, 옛날 어렸을때 부모님이 맛있다고 같이 자주 먹었다가 성인되고 아직도 있어서 왔는데 여전히 맛있어서 요즘 남자친구랑 자주 오기 시작했어요 ㅎㅎㅎ 서로 면을 엄청 좋아하는데 이렇게 깔끔하게 다 맛있는 가게는 여기 말곤 아무데도 없구 여윽시 맛집 짱입니다??식후 아이스크림까지 넘 죻슴댯 자주 먹으러 올게요오??","I don't have any pictures because I'm just eating, but my parents used to say it was delicious when I was young, and I ate it often with them, but I still came because it was delicious, so I started to come often with my boyfriend these days Haha. We love each other's noodles, but there's no other restaurant that's clean and delicious like this. It's the best restaurant?? I'll come often to eat ice cream after eatingOh ??"
44,taste,맛은있지만 너무 추워서 먹다 체 할수도있을듯...,"It's delicious, but it's so cold that I might get indigestion..."
45,taste,자장면 ..짬뽕만 먹다가 유린기 먹고 깜놀요~^^  정말 맛있네 있네요 ,Jajangmyeon... You're going to be surprised after eating jjamppong and eating yuringi^^  It's really good. It's here
46,taste,"삼선 짜장 갈비짬뽕 깐풍기 먹었습니다.
최악이에요 짜장면 짬뽕 찍먹으로 드세요 차라리..ㅋㅋ 면이랑 국물 짜장소스 따로 놀아요 면도 너무삶아서 좀 최악입니다 이번만 이렇게 나온지는 모르겠는데 좀 많이 최악입니다 5만원 땅바닦에 버렸어요 진심 최악 그냥 편의점에서 1200원주고 짜파게티나 먹을 걸 그랬습니다. 
다른 분들도 피해는 안 보셨으면 합니다.","I ate Samseon Jjajang Galbi Jjambbong Kkanpunggi.. It's the worst. Eat it with jajangmyeon and jjamppong..I play separately with noodles and soup and jajang sauce The noodles are too boiled. It's the worst I don't know if it came out like this, but it's the worst I threw away 50,000 won I should've just bought Chapagetti for 1,200 won at a convenience store. I hope no one gets hurt."
47,taste,  맛나요,It's delicious
48,taste,맛있는데 탕수육양이 좀 적다고 느껴져요,"It's good, but I think the amount of sweet and sour pork is not enough"
49,taste,여기 짜장면이 젤 맛있어용,The jajangmyeon here is the best
50,taste,"맛있어요 신선하고 기본짜장보단 삼선이 훨씬맛있네요 
짬뽕육수도 진합니다 조금 짜긴한데 뜨거운 차 넣어서 간맞추면 굿","It's good. It's fresh and Samseon is much better than basic black bean noodles. Jjamppong broth is strong, too It's a bit salty, but it's good to season it with hot tea"
51,taste,친절하시고 음식 또한 깔끔하니 맛나요,He is kind and the food is clean and delicious
52,taste,맛있었어요~,It was delicious
53,taste,"한번 간 후로 단골 됬네요 ㅎㅎ
짬뽕, 옛날볶음밥, 탕수육 너무 맛있어요.
이제 다른것들도 하나씩하나씩 먹어봐야죠~","I've been a regular since I went there once. Jjamppong, old fried rice, and sweet and sour pork are so good.. I'm going to eat other things one by one"
54,taste,양 적당하고 맛있습니다. 다만 짜장과 짬뽕의 양파가 너무 뭉근게 개인취향에는 맞지 않았습니다.,"It's just enough and delicious. However, the onions in jjajang and jjamppong were too lumpy to suit my taste."
55,taste,요리가 맛있어요,The food is delicious
56,taste,"맛이 너무너무 좋아요!!!굿입니다.
맛집입니다!!!","It tastes so, so, so good!!!It's good. It's a good restaurant!!!"
57,taste,맛집리스트에 저장 ㅎㄹ,Save it to the restaurant list
58,taste,"탕수육포장했는데 바삭바삭
맛있었어요","Sweet and sour pork is wrapped, but it's crispy. It was delicious"
59,taste,짬뽕맛이 정말 좋아요,I love the taste of jjamppong
60,taste,"짬뽕이 정말 맛있어요 건더기도 푸짐하고 국물 베이스가 고기육수라 진짜 입에 착착 감겨요

탕수육도 고기가 두툼해서 맛있어요","Jjamppong is really good. It has a lot of ingredients and the base is meat broth, so it's very catchy. . Tangsuyuk is also good because the meat is thick"
61,taste,"오랜만에 수타면에서 짜장 짬뽕 탕수육을 먹으니까 넘 기분이 짱입니다
잘 먹었습니다 ","It's been a while since I ate jjajang and jjamppong tangsuyuk in Sutamyeon, so I feel great. I really enjoyed the meal."
62,taste,국물 자극적이지 않은데 홍합인지 조개 인지 신선하지가 않네요. 군만두는 좀 느끼해요,"The soup is not stimulating, but it's not fresh whether it's mussel or clam. Fried dumplings are a bit greasy"
63,taste,"소갈비짬뽕 따뜻하지도 않고 소갈비도 차갑고, 면은 탄력없이 뿔은면 국물은 마니 짰음. 양은 보통","Beef ribs are not warm and the beef ribs are cold, and the noodles are not elastic and the soup of horned noodles is salty. The amount is average"
64,taste,해물짬뽕은  맛있고  미니탕수육도  맛있는데 미니탕수육은 생각보다 약이 넘 적은것같고?주차는  가게 옆어는 두세대만가능 해서 다른데 주차하고  걸어와야한다  음식은 맛있다,"Seafood jjamppong is delicious and mini sweet and sour pork is delicious, but mini sweet and sour pork seems to have less medicine than I thought. ?You can park only two or three cars next to the store, so you have to park somewhere else and walk  The food is delicious"
65,taste,맛있어요 ,It's good
66,taste,맛있어요..불맛.짬뽕국물..그리고부드런 찹쌀 탕수육,It's good. Fire taste. Jjamppong soup..And soft sweet and sour pork
67,taste,맛있어요 ,It's good
68,taste,맛있어요!!,It's good!!
69,taste,짬뽕 맛있어요,Jjamppong is good
70,taste,맛있게 잘 먹었어요~~~^^,I really enjoyed the meal.~~~^^
71,taste,맛있어요,It's good
72,taste,짬뽕이 너무 달아요ㅠㅠ ,Jjamppong is too sweetcrying
73,taste,"짬뽕 맛집이네요!!
근데 주차공간이 협소해요ㅠ",It's a good jjamppong restaurant! But the parking space is small
74,taste,짬뽕이 진해요,Jjamppong is thick
75,taste,짬뽕밥먹었는데 불맛나고 괜찮네요~,"I ate jjamppong rice, but it tastes like fire and it's okay"
76,taste,낙지가 차갑고 비려서 별로였어요.또먹고싶은맘은 없네요.,I didn't like the octopus because it was cold and fishy.I don't want to eat it again.
77,taste,냉짬뽕도 맛있고 짜장면 짬뽕 탕수육 다 맛있어요!,"Cold jjamppong is good, too. Jjamppong and tangsuyuk are all good!"
78,taste,"정말 오랜만에 양장피 먹고 싶어서 갔는데 취향 저격!
서비스 물만두랑 후식도 맛있어요 ~~
다음엔 런치 코스에 도전해봐야겠다","It's been a while since I went because I wanted to eat sheepskin. It's my type! Boiled dumplings and desserts are good, too ~~. I should try the lunch course next time"
79,taste,짜장면이맛있어요..,Black Bean Noodles are delicious..
80,taste,맛있어요!!,It's good!!
81,taste,완전 맛있어요!,It's so good!
82,taste,오랜만에 탕수육 맛있어요,It's been a while. Tangsuyuk is good
83,taste,탕수육너무 맛있어요,Sweet and sour pork is so good
84,taste,"찐한 맛은 아니나 담백하고 맛잇음
양도 적당","It doesn't taste strong, but it's light and delicious. moderate amount of food"
85,taste,"동네에서 인정하는 중식 맛집 인데
방문한 날은 유난히 초파리가 많았어요
",It's a famous Chinese restaurant in the neighborhood. There were especially many fruit flies on the day I visited.
86,taste,"쟁반짜장 맛있습니다ㅎㅎ
애용하는 수타원 번창하세욥ㅎㅎ",It's deliciousLol. I wish you a prosperity in your favorite handmade garden
87,taste,가성비가 좋은 맛집입니다,It's a good restaurant with good cost-effectiveness
88,taste,짬뽕이 맛있어요 ,Jjamppong is delicious
89,taste,맛있어요 ,It's good
90,taste,너무 맛있어요?,It's so delicious ?
91,taste,맛있어요 ,It's good
92,taste,맛있는데 가격은 좀 있어요,"It's good, but it's a bit expensive"
93,taste,특히 짬뽕 추천합니다.^^,I especially recommend jjamppong.^^
94,taste,"밥값하는 곳입니다.ㅎㅎ
맛있어요",It's a place to pay for food.It's good
95,taste,맛있어요,It's good
96,taste,맛있어요! ,It's good!
97,taste,맛있어요 ,It's good
98,taste,맛있어요 친절해요,It's delicious. Kind
99,taste,군만두랑 옛날볶음밥 맛있어요~ 갈비짬뽕은 맛이 없는건 아닌데 가격대비 평범한 맛이에요..면이 맛없어서 밥이랑 먹는게 딱이에요.,"Fried dumplings and old fried rice are good Galbi jjamppong is not bad, but it tastes normal for its price..It's perfect to eat it with rice because the noodles are not good."
100,taste,수타면이라 그런지 면이 쫄깃쫄깃~개인적으로는 짬뽕도 맛있는데 짜장면이 쬐금 더 맛있다^^,"Maybe because it's handmade noodles, the noodles are chewy. Personally, jjamppong is good, but jajangmyeon is a little more delicious^^"
101,taste,맛있어요 ,It's good
102,taste,양이진짜 많아요 ㅋㅋㅋㅋ티비에 나올만 합니당 친절하시구요 !! 맛도 짱짱입니당,"There's a lot of food. It's worth appearing on TV. You're so kind!! The taste is the best, too"
103,taste,자장면 짬뽕 특히 탕수육이 고소하고 맛있네요,Black Bean Noodles and Spicy Seafood Noodles are savory and delicious
104,taste,맛있어요 ,It's good
105,taste,맛있어요 ,It's good
106,taste,맛있어요 ,It's good
107,taste,짬뽕의 불맛이 일품이네요.,The fire taste of jjamppong is excellent.
108,taste,맛있어요,It's good
109,taste,"맛도 별루
주차요원 꼰대 개짜증",It doesn't taste good. Parking agent is so annoying
110,taste,"갈비짬뽕 맛있고 등심 탕수육도 아주 맛난
전체적으로 다 맛났음","Galbi jjamppong is delicious and sirloin tangsuyuk is very delicious. Overall, it's delicious"
111,taste,숨은 맛집 발견이요. 짬뽕 맛있어요,Found a hidden restaurant. Jjamppong is good
112,taste,맛있어요,It's good
113,taste,"제입이 웬만하면 오케이 맛있데
정말 최악이네요.
주문 30초만에 빨라도 너무 빠르게 나와서놀랐는데역시 음식맛이 이래도되나 싶을 정도네요.
삼선짜장면은 해물은 없고, 볶은짜장도 아닌 일반 짜장면소스를 부어놔서...면,소스는 달기만하고.
해물짬뽕은 뭘먹으란건지..조개,홍합,싸구려전복..
100프로 느낀점만 남겼습니다","I usually say okay. It's good. It's the worst.. I was surprised that it came out so fast even if I ordered it 30 seconds earlier, but I wonder if the food tastes like this.. Samseon jajangmyeon has no seafood, and it is not stir-fried jajangmyeon, but regular jajangmyeon sauce... The sauce is just sweet.. What am I supposed to eat for seafood jjamppong..Shells, mussels, cheap abalone... I wrote 100 percent of what I felt"
114,taste,갈비짬뽕 넘넘 맛잇어요 ㅜㅜ 탕수육도 적당하게 쫄깃하고 담백하고 ㅎㅎ 가성비도 맛도 최고네욤!,Galbi jjamppong is so good Sweet and sour pork is chewy and light enough. The cost-effectiveness and taste are the best!
115,taste,너무 맛있어요,It's so delicious.
116,taste,맛있어요 ,It's good
117,taste,가격이 저렴한건 아니지만 진짜 맛있어요,"It's not cheap, but it's really good"
118,taste,언제먹어도 맛있어요..불내나는 짬뽕 찹쌀탕수육 ..굳..,It's always delicious..Spicy jjamppong and glutinous rice tangsuyuk... hard..
119,taste,"다른때면 모르겠지만 코로나때문에ㅠ
음식을하면서  처음부터끝까지 계속 말을해서
좀  그렇네요 ㅠ억양도 강하시니 시끄럽고ㅠ
음식은 맛있는거 같아요","I don't know about other times, but because of Corona. He kept talking while cooking. It's kind of weird. You're loud because you have a strong accent. I think the food is delicious"
120,taste,"매번 잘 먹고가요
근처에서는 젤 갈만한 중국집입니다",I eat well every time. It's the best Chinese restaurant nearby
121,taste,"짬뽕은 맛있는데, 자장은 그닥이에요~","Jjamppong is good, but jajangmyeon is not that good"
122,taste,짜장보다 짬뽕이 맛있어용ㅎ양도 많음!!,"Jjamppong is better than jajangmyeon, and there's a lot!!"
123,taste,맛있는 짬뽕집,a delicious jjamppong restaurant
124,taste,음식 맛있어요,The food is good
125,taste,완전 맛집.. 짬뽕 9000원인데 양도 많고 많이 맵지 않아 좋아요. 소뼈육수 써서 그런지 국물도 달라요. 근처 방문할 기회만 많으면 또 가고 싶은 곳.,"It's a really good restaurant... Jjamppong is 9,000 won, but it's good because it's not that spicy. The soup is different, maybe because it's beef bone broth is also different. A place you want to visit if you have a chance to visit nearby."
126,taste,탕수육이 맛있고 해물짬뽕이 맛있어요,Sweet and sour pork is good and seafood jjamppong is good
127,taste,맛있어서 행복해요,I'm happy because it's delicious
128,taste,맛있음 짬뽕굿,"If it's delicious, jjamppong is good"
129,taste,맛있어요 ,It's good
130,taste,영통 중식 맛집!,A famous Chinese restaurant on video call!
131,taste,맛있어요 :),It's delicious :)
132,taste,탕수육이 엄청 맛있네요 백짬뽕도 맛있고 중국냉면도 진짜진짜 맛있어요!,"Tangsuyuk is really good. Baek Jjamppong is good, and Chinese cold noodles are really good!"
133,taste,맛나요 포장됨,It tastes good. Packed
134,taste,짬뽕 맛있게 먹었어요,I enjoyed jjamppong
135,taste,짬뽕맛집 인정!! 쫄깃한 수타면에 속을 편하게 해주는 국물!!  추천 짜장면은 쏘쏘,I acknowledge the jjamppong restaurant!! Chewy hand-made noodles with soup that makes you feel comfortable!!  I recommend black bean noodles. So-so
136,taste,"인터넷으로 검색해서 찾은 맛집인데 
갈비짬뽕 진짜 맛있어요! 
굴짬뽕은 비추하지만, 갈비짬뽕은 강추입니다","I searched this place on the internet and found it. Galbi Jjamppong is really good. I don't recommend oyster jjamppong, but I strongly recommend galbi jjamppong"
137,taste,"2년전하고 지금이랑 너무틀리네요 소갈비짬뽕을먹는데 다식어가지고 가격에비해 맛도없고 국물에도 깨진조개껍데기가 나와서 이빨깨질뻔하고 정말배고파서갔는데 잘먹었다는말이 안나오네요 갈비도 돼지냄새나고 그냥 일반짬뽕에 냄새나는 갈비언져서 파는맛
짜장면도 그냥똑같은맛 단지 수타면이라는거만빼면 똑같네요 가게도 난방을 안해서 직원들이 껴입고다니고 아무튼 실망입니다 다시갈일없네요","It's so different from 2 years ago and now I was eating beef ribs jjamppong, but it was cold, and it was not delicious compared to the price, and I almost broke my teeth because I was hungry, but I can't say that I ate it well. Ribs smell like pork and they just sell it with regular jjamppong. Jajangmyeon has the same taste except for handmade noodles The store doesn't heat up either, so the employees wear it in layers, so I'm disappointed I don't have to go back"
138,taste,정말 맛이 좋아요,It tastes really good
139,taste,이집 진짜 잘합니다  맛집 인정,This place is really good  Good restaurant
140,taste,매번 맛있게 먹고 오는 것 같아요ㅎㅎ 음식이 일단 너무 맛있고 친절해요,"I think I always eat deliciouslyFirst of all, the food is so delicious and kind"
141,taste,맛있어요,It's good
142,taste,짬뽕 맛있어요!!,Jjamppong is good!!
143,taste,맛있어요~,It's good
144,taste,테이블 끈적 끈적 위생은 별로였지만 소갈비 짬뽕 맛있어요 ㅎ ㅎ,"Table stickiness was not good, but beef ribs jjambbong is good Haha"
145,taste,맛있어요,It's good
146,taste,맛있어요 ,It's good
147,taste,맛있어요,It's good
148,taste,"갈비 짬뽕 맛나네요 ㆍ
또 먹고 싶어요",It tastes like galbi jjamppong. I want to eat it again
149,taste,맛있어요,It's good
150,taste,이 근방 중국음식은 여기가 제일 맛있어요,This is the best Chinese food around here
151,taste,맛있어요,It's good
152,taste,진짜  맛있어서 강추해요,I strongly recommend it because it's really good
153,taste,맛있네요,It's delicious.
154,taste,맛있게 먹었어요!!!,I ate it deliciously!!!
155,taste,"밥도 못먹고 장사 하는 아들에게
면이 퍼지기전에 먹어야하는데
먹어보니 맛나서  포장해서 ㆍㆍ","To my son who can't eat and do business. I need to eat the noodles before they spread. It tasted good, so I wrapped it up"
156,taste,맛있어요,It's good
157,taste,짬뽕맛집! 탕수육도,"Jjamppong restaurant! Sweet and sour pork, too"
158,taste,짬뽕 국물이 맛있네요.,The jjamppong soup is delicious.
159,taste,맛있어요 ,It's good
160,taste,정말 맛나요 ,It's really good
161,taste,오랜만에 짬뽕 땡겨서 갔네요 국물이 진하고 맛나요 고추초  맛있어요,It's been a while since I craved jjamppong The soup is strong and delicious. Chili pepper vinegar is good
162,taste,맛있어요,It's good
163,taste,국물이 깔끔하고 시원했어요^^,The soup was clean and cool^^
164,taste,맛집입니다,It's a good restaurant
165,taste,맛있어요,It's good
