id,category,text,trans_text
16,taste,고기 맛있네요. 대화하면서 먹기 좋은 곳이예요 :),The meat is good. It's a good place to eat while talking :)
17,taste,돼지덮밥한상과 돼지국밥한상으로 한끼 잘 먹었습니다.,I enjoyed a meal with pork rice and pork rice soup.
18,taste,성동구  맛집답게 돈마호크라고도 불리는 도끼살 너무 맛있네요. 술 먹기에 분위기도 좋고 홍삼생맥주  너무 맛있네요. 성수동에서 푸짐하게 먹으려면  몽련이네요.,"As a famous restaurant in Seongdong-gu, the ax meat, also called Don Mahawk, is so good. The atmosphere is good for drinking and red ginseng draft beer is so good. It's Mongryeon to eat a lot in Seongsu-dong."
19,taste,"룸에서 먹었구 도끼살, 육회, 오겹살, 청어알 볶음밥, 물냉면 벌집꿀 막걸리랑 맥주 맛있었어요~!!
반면, 비빔냉면은 너무 달고... 소등심은 가격대비 그냥 그랬어요...
★ 콜키지 2만원 & 특정 금액 미달 시 룸차지 있어요!","I ate it in the room, and the axe meat, beef tartare, pork belly, herring roe fried rice, mul naengmyeon honey makgeolli, and beer were delicious. On the other hand, bibim naengmyeon is too sweet... The sirloin was just for the price... ★ Corkage 20,000 won & If you don't get a certain amount, you can charge a room!"
20,taste,매장이 청결하고 직원분들도 친절하고 고기도 맛있습니다. 특히 냄새가 옷에 남지않아 여성분들에게 특히나 좋습니다.,"The store is clean, the staff is kind, and the meat is delicious. It is especially good for women because the smell does not remain on their clothes."
21,taste,"양도 많고 퀄리티 좋음
도끼살 + 양 세트 시켜서 먹었는데 둘이 왕 배부르게 먹었고 개인적으로 양고기가 너무너무 맛있었다 ㅎㅎ
서버분들 다 친절하시고 밑반찬이나 사이드디쉬까지 퀄리티 굿.. 성수 오면 또 방문할 의사 있음!!","It's a lot and high quality. I ordered ax meat and lamb. We were so full. Personally, the lamb was so good Haha. The servers are all kind and the side dishes and side dishes are of good quality.. Willing to visit again when Seongsu comes!!"
22,taste,고기가 신선하고 맛있습니다! 미리 구워서 나오기때문에 시간이 은근 걸리네요 매장이 좀 추운거 빼고는 만족스럽습니다!,The meat is fresh and delicious! It takes some time because it's pre-baked. I'm satisfied except for the coldness of the store!
23,taste,"정말 맛있게 먹었어요
그리고 종업원들도 너무 친절하셨어요!",I really enjoyed the meal. And the employees were so kind!
24,taste,고기 진짜 맛있다 친구들 데려갔는데 매누 좋아함~ 예약하고 가서 웨이팅 없이 먹는 것도 좋다,"The meat is really good I took my friends, but I like Manu. It's good to make a reservation and eat without waiting"
25,taste,"고기 맛있어요 

",The meat is good.
26,taste,맛도 있고 2층에 룸이 있어서 좋았습니다,It was delicious and there was a room on the 2nd floor
27,taste,맛있어서 자주가게되는거같아요,I think I go there often because it's delicious
28,taste,오겹살 너무 맛나요 찬도 많이 나와서 좋습니당,Pork belly is so delicious I'm happy to see a lot of Chan
29,taste,"진짜 맛있었어요:) 
4종세트랑 숙성 도끼고기 먹었는데 다음에 또 가고싶어요!!!!!!!! ","It was really delicious:). I had a 4-piece set and aged axe meat, and I want to go again next time!!!!!!!!"
30,taste,덕분에 맛있게 먹었습니다,"Thanks to you, I enjoyed the meal"
31,taste,"몽련도끼살은 그저 사랑임.
한입 먹는 순간 그저 미소만 짓게 됨.
숯향 그윽하게 베인 고기들은 진심 엄지척.","Mongryeon axe is just love.. The moment you take a bite, you just smile.. The charcoal-flavored meat is a sincere thumbs-up."
32,taste,"고기 진짜 좋은거 사용하시네요 ??
소고기는 당연히 고소한 우유맛 나면서 감칠맛
대박이에요
소고기세트에 육회 포함되서 나오는데 
Wow 별미에요 
글구 수란청어알볶음밥 된장찌개랑 먹으니까
맛있네요 
주차는 오는순으로 자리 있음 가능하고요
2층은 회식이나 가족외식 할 수 있도록 공간도 
괜찮아요
일하시는 여자직원분 진짜 친절하세요
잘챙겨주셨어요","You use really good meat ??. Of course, beef tastes savory and savory. It's amazing. Beef tartare is included in the beef set. Wow, it's a delicacy. It's with poached herring roe fried rice and soybean paste stew. It's good. Parking is available in the order of arrival. On the second floor, there's a space for company dinners and family dinners. It's okay. The female employee is really kind. They took good care of me"
33,taste,"맛도 맛있는데 일하시는 분께서 너무 친절하셔서 기분좋게 먹고 갑니다! 감사합니다 
성수고기집은 무조건 몽련!! ","It tastes good, but the worker was so kind that I ate it happily! Thank you. Seongsu meat restaurant is definitely Mongryeon!!"
34,taste,너무 맛있게 잘 먹고 회식 잘 했습니다!,We enjoyed the meal and had a great get-together!
35,taste,"도끼살+ 연태고량주 조합이  정말  맛있어요
몽련은  다른 고기도  다 맛있지만 저는  여기  도끼살과 연태고량주 먹으러 와요
물론  도끼살이  양이  적지만 다른곳에서  쉽게  맛볼수  있는 부위가  아니라 꼭 !!도끼살  먹고  다른고기  추가해요
여기  서비스 차돌 된장찌개, 생채 ,볶음밥 정말 음식이  다  맛있어요!!!
양고기도 메뉴  추가 되었는데어린양  진짜  부드럽고  냄새 안나고  맛있네요!!
양고기도  강추입니다!!","The combination of ax meat and Yeontae Kaoliang liquor is really good. Mongryeon's other meat is delicious, but I come here to eat axe meat and Yeontae Kaoliang liquor. Of course, the amount of ax meat is small, but it's not an easy part to taste elsewhere, so make sure to!!Eat ax meat and add other meat. The beef brisket doenjang jjigae, raw vegetables, and fried rice are all delicious!!! Lamb is also on the menu, and the lamb is really soft, odorless, and delicious!! Lamb meat is also highly recommended!!"
36,taste,"인테리어도 예쁘고 고기도 신선하고 맛있습니다!!
특히 볶음밥 진짜 최고에여 꼭 시켜야됩니다! 서비스로 나오는 차돌된장찌개도 고기도 많고 맛있어요.
지난번에왔을때는 도끼살먹었는데 도끼살도 돼지고기 세트도 맛있습니다?????","The interior is pretty and the meat is fresh and delicious! Especially, fried rice is the best, so you have to order it! Beef brisket doenjang jjigae is also delicious with lots of meat.. Last time I came here, I ate axe meat, but the axe meat and pork set are also delicious?????"
37,taste,"부부동반 4쌍 모임으로 몽련을 선택했는데
만족합니다.
고기,갈비,육회 전부 맛있게 잘 먹었어요!
서빙해주시는 분도 상당히 친절하다고 느꼈습니다?
","I chose Mongryeon as a group of four couples. I'm satisfied.. I enjoyed the meat, ribs, and raw beef! I felt that the person who served was also very kind. ?."
38,taste,정말 맛있는 돼지고기를 파는 성수의 몽련. 정말 맛집이다. 역시 핫플레이스인데는 항상 이유가 있다. 일일한정메뉴인 도끼살은 시그니쳐일만 하다. 스테이크처럼 두껍고 지방도 별로 없어보임에도 엄청나게 부드러운 식감을 자랑한다. 숄더렉이 이렇게 맛있는 부위였나? 몇몇 조각에 붙어있는 지방 또한 도끼살의 매력 중 하나다. 서비스로 나오는 찌게는 또 왜이렇게 맛있는지 모르겠다. 고기도 들어가있는데 이걸 공짜로 먹어도 되는건가 싶을 정도. 몽련의 또다른 강점중 하나는 후식이다. 비냉은 7천원으로 후식 치곤 살짝 비싼감이 있지만 이 또한 한입 먹으면 곧바로 돈생각은 커녕 구냥 행복하게 먹게된다. 청어알 볶음밥은 피날레로 장식하기에 부족함이 없었다. 이보다 완벽한 저녁식사를 할 수 있는 곳 찾기 쉽지 않을듯.,"Seongsu's Mongryeon selling really delicious pork. It's a really good restaurant. There's always a reason why it's a hot place. Axsal, a daily limited menu, is worth a signature. It looks thick and fatless like steak, but it boasts an incredibly soft texture. Perhaps the shoulder rack is such a delicious part, but the fat attached to some pieces is also one of the charms of axe meat. I don't know why the free stew is so delicious. There's meat in it, so I wonder if I can eat this for free. Another strength of Mongryeon is dessert. Binaeng is 7,000 won, which feels a little expensive for dessert, but if you take a bite of it, you can eat it happily, let alone think of money. The herring roe fried rice was enough to decorate with a finale. It won't be easy to find a place to have a more perfect dinner."
39,taste,떡볶이 맛집,Tteokbokki place
40,taste,음식도 맛있고 직원분들도 친절하시네요. 모임 잘 하고 왔습니다.,The food is delicious and the staff are kind. We had a great meeting.
41,taste,"도끼살은 하루 20개 한정판매인데 운좋게 맛볼 수 있었어요! 맛있었어요 ???
차돌된장찌개도 서비스로 주셔서 좋았습니다!!
그리고 청어알볶음밥 꼭 드세요~~~? 존맛","It's a limited sale of 20 ax meat a day, but I was lucky to taste it! It was delicious ???. The beef brisket doenjang jjigae was also good for free! And make sure to eat herring roe fried rice~~~? So delicious"
42,taste,"맛있게 즐겁게 잘먹었습니다
담에도 또갈게요",I enjoyed the meal. I'll go again next time
43,taste,딱히 친절하진 않으나 그래도 맛도 있고 괜찮아요,"I'm not that kind, but it's delicious and okay"
44,taste,점심 맛집이라 회식가봤는데 회식도 만족스럽네요,"I went to a company dinner because it's a good lunch restaurant, and I'm satisfied with the"
45,taste,맛있고 친절해요 점심 메뉴 추천!,Delicious and kind. Lunch menu recommendation!
46,taste,고기는 맛있었어요. 6시 넘어서 가도 도끼살 있어서 그 부분은 안심하셔도 돼요. 근데 2층 3~4인석은 룸이 아니어서 매우 춥습니다. 오죽하면 고기만 먹고 밥도 못먹고 나왔겠어요.. 그러니 4인 이하의 사람들은 웬만하면 시끄럽고 코로나가 걱정되더라도 1층으로 예약하세요. ,"The meat was delicious. You don't have to worry about that part even if you go past 6 o'clock because there's ax meat. But the seats for three to four people on the second floor are not rooms, so it's very cold. You must have eaten only meat and couldn't eat.. So if you have less than 4 people, make a reservation on the first floor even if it's noisy and you're worried about Corona."
47,taste,맛릿음 차돌된장 굿,"Delicious beef brisket doenjang, good"
48,taste,"- 가족 생일파티 장소로 미리 예약하고 방문했어요! 3명이라 룸은 못 잡았고 2층 테이블에서 먹었는데 좌석이 그렇게 많지 않아서 막 시끄럽거나 그러지 않아서 좋았어요.
- 몽련도끼살+오겹살+두항정살+청어알볶음밥 주문했고 전체적인 총평부터 말하자면 몽련도끼살보다는 오겹살과 항정살이 존맛입니다. 도끼살 먼저 먹고 오겹살 항정살을 나중에 더 시켰는데 처음부터 이거 시킬걸 후회했어요ㅠㅋㅋㅋ 도끼살은 특이하다는거 빼고는 살짝 질긴 부위도 있고 양이 너무 적어서 기대한것보다는 그저 그랬어요ㅠ 뼈 무게 빼면 양이 너무 적어요. 
그리고 청어알볶음밥 강추..! 무슨 맛이다 설명은 잘 못하겠지만 처음 먹어보는 맛이었고 볶음밥치고 6천원이면 좀 비싸지만 되게 고급진 맛이었어요. 서비스로 나오는 차돌된장찌개도 굿굿","- I made a reservation for my family's birthday party in advance and visited! I couldn't get a room because there were 3 people, and I ate at the table on the 2nd floor, but there weren't many seats, so it was good because it wasn't noisy.. - We ordered Mongryeon axe + pork belly + tofu pork belly + herring roe fried rice, and the overall review is that pork belly and pork neck are more delicious than Mongryeon axe. I ate ax meat first and ordered pork belly meat later, but I regretted ordering this from the beginningExcept that the ax meat is unique, there are some tough parts, and the amount was too small, so it was less than I expected. If you take out the weight of the bone, the amount is too small. And I strongly recommend the herring roe fried rice! I can't explain what it tastes like, but it was my first time eating it, and 6,000 won was a bit expensive for fried rice, but it was very luxurious. Beef brisket doenjang jjigae is also good"
49,taste,고기맛은 무난하나 서비스가 너무 불친절함. 밥도 몇번을 얘기해야 갖다주고 리필해달라고 하면 기분나쁘게 째려봄. 소스좀 달라고 했더니 말도 안하고 안먹는거 뿌려주고는 가버림. ,"The taste of the meat is easy, but the service is too unfriendly. I have to tell him how many times to bring me food and when he asks for a refill, he glares at me in a bad mood. I asked for some sauce, but he didn't say anything and left."
50,taste,너무맛있었어용!! 고기도부드럽구 밑반찬두 맛났어용!,It was so good!! The meat was soft and two side dishes were delicious!
51,taste,"오겹살이랑 목살, 도끼살 맛있네요~ 맥주도 벌집이 들어가서 특이하고 술 종류도 많아서 회식하기 좋아요~","Pork belly, pork neck, and ax meat are good Beer is unique because it has honeycomb, and there are many types of alcohol, so it's good for a company dinner"
52,taste,어깨살이 특별(?)했음. 깔끔하고 트렌디한 식당.,The shoulder fat was special. a neat and trendy restaurant.
53,taste,고기는 맛있는데 너무 시끄러워요 오래있을 분위기는 아니라 대충먹고나옴,"The meat is good, but it's too loud. It's not like I'm going to stay for a long time, but I just ate"
54,taste,먹느라 고기사진이 없네요 와인콜키지 무료라서 좋고 고기 맛있어요~  고기를 직접 구워야 하고 주차 안되는게 아쉬워요,"I'm eating, so I don't have any pictures of meat It's good because wine cologie is free and the meat is delicious. It's a shame that I have to grill the meat myself and I can't park"
55,taste,메뉴 하나 하나 다 맛있었어요?? 근데 맥주랑 막걸리는 굳이 통벌집으로 안시켜도 될 거 같음,Each and every menu was delicious?? But I don't think we need to order beer and makgeolli at a beehive
56,taste,예약하니 편하게 이용할 수 있네요. 반찬도 다양하게 나오고 맛있게 먹었습니다.,You can use it comfortably because you made a reservation. There were various side dishes and I enjoyed the meal.
57,taste,여기 진짜 맛있어요.. 여섯시에 웨이팅 조금하고 들어갔는데 숯불맛과.. 고기도 쫜득ㅜ연태랑 그냥 술술 넘어가요.. 차돌된장찌개도 진짜 밥을 절로 부르는 맛과 오징어젓갈도 맛있구 냉면도 존맛탱,"It's really good here.. I waited a little bit at 6 o'clock and went in, and it tasted like charcoal and.. I'll just pass on the meat with Yeontae.. Beef brisket doenjang jjigae makes you want to eat rice, salted squid, and cold noodles"
58,taste,특별한 날 특별한 사람들과 맛있게 먹고 왔네요,You ate deliciously with special people on a special day
59,taste,이집은 찌개류가 맛있는 것 같아요!,I think stews are delicious in this restaurant!
60,taste,맛있어용 분위기도 좋음,"It's good. The atmosphere is good, too"
61,taste,항상 맛있는 돼지고기. 돈마호크랑 뒷덜미살 강추입니다. 다만 일하는 분들의 서비스가 너무 퉁명스럽고 짜증이 납니다,Always delicious pork. I strongly recommend Don Mahawk and backside. But the service of the workers is so curt and annoying
62,taste,"분위기도 좋고 음식도 맛있었어요!
제주고기를 맛볼 수 있던 몽련 아주 추천해요!",The atmosphere was good and the food was delicious! I highly recommend Mongryeon where you could taste Jeju meat!
63,taste,제주돼지 오겹살 너무 맛있었어요! 사장님도 친절하시고 고기 신선하구 맛나요~~!,Jeju pork belly was so good! The owner is kind and the meat is fresh and delicious!
64,taste,"항상 가보고 싶었는데 회식으로 잘 먹고 갑니다.
영업시간이 짧아서 아쉬웠지만 다 맛있었어요.","I always wanted to go there, but I ate well for the company dinner.. It was unfortunate that the business hours were short, but everything was delicious."
65,taste,정말 맛있고 모임하기에도 부족함이 없습니다. 직원분도 정말 친절하시고요,It's really delicious and there's no shortage of gatherings. The staff is very kind
66,taste,양고기랑 목살 먹었는데 맛있어요! 다음엔 미리 예약해서 몽련도끼살 먹어보고 싶네요! ??,"I ate lamb and pork neck, and it's delicious! Next time, I want to make a reservation in advance and eat Mongryeon Axe! ??"
67,taste,미리 예약하고 갔는데 맛있게 잘 먹었습니다,I made a reservation in advance. I enjoyed the meal
68,taste,고기가 맛있어요~,The meat is delicious
69,taste,잘먹었습니다~,Thank you for the food
70,taste,맛있게 먹은 것 같아요 큰 고기를 앞에서 손질해서 올려주시니 퍼포먼스도 재밋는 것 같고 잘먹고왔습니다,I think it was delicious. I think the performance was fun because they prepared the big meat in front of me
71,taste,"가격은 착하지 않습니다.
다만 고기질이 우수 합니다.
여기 시그니처 메뉴들은 특별하고 맛도 좋고요~
추천 드립니다.","The price is not good.. However, the meat quality is excellent.. The signature menus here are special and delicious. I recommend it."
72,taste,고기도 맛있는데 볶음밥이랑 된장도 정말 맛있어요,"Meat is good, but fried rice and soybean paste are really good, too"
73,taste,맛있어서 자꾸오게되는 ~~~점심식사메뉴 좋아요,I keep coming because it's delicious. I like the lunch menu
74,taste,된장찌개 추천,Doenjang-jjigae recommendation
75,taste,"모임으로 갔는데,친절하고 맛있었어요!
도끼살 체고?","I went to the meeting, and it was kind and delicious! Go for the ax meat ?"
76,taste,고기맛집 도끼살을 꼭 드셔야합니다,You have to eat ax meat from a meat restaurant
77,taste,오랜만에 갔는데도 여전히 맛있네요~,It's still good even though it's been a while since I went
78,taste,돼지덮밥은 칼칼하다? 음 매워요,Rice with pork is spicy and spicy
79,taste,"먹어본 돼지고기 중에 젤 맛있었던 듯!
다음에 또 가고 싶네요!",I think it was the most delicious pork I've ever had! I want to go again next time!
80,taste,고기맛있어요,The meat is good
81,taste,분위기 좋고 맛있어요~,The atmosphere is good and it's delicious
82,taste,예약한 룸 보다 좋은 곳으로 바꿔주시는 친절함에 감사드립니다. 직원의 친절도 또한 너무 좋아서 동반자들의 만족도가 최고였습니다. 다만 육회는 좀 맛이 떨어지는 듯 합니다. 너무 감사드립니다,"Thank you for your kindness in changing to a better place than the reserved room. The kindness of the staff was also so good that the satisfaction of the companions was the best. However, raw beef seems to be a little less delicious. Thank you so much"
83,taste,너무 맛있어요ㅋ,It's so delicious
84,taste,"찐 맛집  인정 대박
근데 금액이 사악함",I agree that it's a good restaurant. Awesome. But the amount is evil
85,taste,"직원들에게 맛있는 고기 사주고 싶어 예약했습니다. 
단체석이 홀과 분리되어있어 프라이빗하고 접객 서비스도 훌륭했습니다. 도끼살, 오겹살 둘 다 인기가 많아서 엄청나게 먹었네요^^*
육회도 맛있어서 네 접시나 비웠습니다. 육사시미도 썰어서 내어주셨는데요. 당일 도축한 신선한 고기 최고였습니다! 다음 회식 때도 몽련에 올 것 같네요! ","I made a reservation because I wanted to buy delicious meat for the staff. The group seats were separated from the hall, so it was private and the service was excellent. Axe meat and pork belly are both popular, so I ate a lot^^*. Beef tartare was also delicious, so I emptied four plates. They also cut the meat sashimi. Fresh meat slaughtered on the day was the best! I think I'll come to Mongryeon again at the next get-together!"
86,taste,"솔직히 음식 맛있음 직원분들 친절함!
된장찌개랑 볶음밥 꼭 드세여 두번드세여
근데 이정도면 금액이면 다른가게들은 다 구워주는데..
구워먹어야하는게 불편함..ㅠㅠ
","Honestly, the food is good and the staff is kind! Make sure to eat doenjang jjigae and fried rice twice. But if it's this much, other restaurants can cook it for you... It's uncomfortable to grill and eat..crying."
87,taste,맛있네요 :),It's delicious :)
88,taste,맛나네요!,It's delicious!
89,taste,고기도 되게 맛있습니다,"The meat is really good, too"
90,taste,"직장인 점심 식당으로 추천해요. 차돌된장 양도 많고 맛있고, 각자 한상으로 주니까 먹기도 편해요. 게다가 매장도 커서 회전도 잘 됩니다","I recommend it as a lunch restaurant for office workers. There is a lot of beef brisket doenjang and it's delicious, and it's easy to eat because it's served as a table for each person. Plus, the store is big, so it rotates well"
91,taste,맛있어요~,It's good
92,taste,"도끼살 정말 맛있고 항정살도 맛있었어요
",Axe meat was really good and the pork neck was also good.
93,taste,"콜키지프리 좋아용   친절, 반찬, 고기, 볶음밥 전부 맛있어요?","Corky free. Kindness, side dishes, meat, and fried rice are all delicious?"
94,taste,도끼고기가 진짜 맛있네요. 오겹살도 제주산이라 맛있어요. 깔끔하고 2층 창가 자리 조용해서 좋아요. 부모님도 좋아하시네요. ,"The ax meat is really good. Pork belly is also delicious because it's from Jeju. I like it because it's neat and the window seat on the second floor is quiet. Your parents like it, too."
95,taste,"고기 맛이 좋아서 자주 가는 곳이에요
시그니처 메뉴인 도끼살??도 맛있고 은근히 양갈비 맛집입니다.
","It's a place I go often because the meat tastes good. Axsal, the signature menu, is also delicious, and it is a good restaurant for lamb ribs.."
96,taste,"오후 5시 2층 예약했고 5시 5분쯤 도착했습니다.
도착하니까 올라가라고 확인해주셨고 올라가니 2층 테이블 가운데에서 앞치마한 남자분 한분 장판깔고 누워계시네요.
막 일어나셔서 자리 치우는 상황인듯했고 저희보고 잠깐 기다리라 하셨구요.
브레이크 타임 지난 시간인데 썩 보기에 좋아보이지는 않았어요.
고기 맛은 괜찮았는데 전체적인 분위기와 환경은 별로였습니다.","I made a reservation on the second floor at 5 p.m. and arrived at around 5:05.. When I arrived, they confirmed me to go up, and when I went up, a man with an apron is lying in the middle of the table on the second floor with a floor mat.. He just got up and seemed to be clearing up, and he told us to wait a minute.. It's past break time, but it didn't look very good.. The taste of the meat was good, but the overall atmosphere and environment were not good."
97,taste,맛있어요 !!!,It's delicious!!!
98,taste,처음에는 이 가격인데 고기를 안 구워준다고?? 라고 생각했으나 고기를 한 점 먹고는 음~!! 맛있네 ?? 된장찌개 서비스 임에도 불구하고 알차고 맛있음. 청어알 볶음밥도 맛있음. 그런데 소주 5천원 맥주6천원. 비싸다ㅠㅠ그러나 맛있어서 주변에 가게되면 갈 생각 쪼금 잇음,"At first, I thought they wouldn't grill meat at this price, but after eating a piece of meat, um!! It's delicious ??????? It's full and delicious even though it's a doenjang stew service. Fried rice with herring roe is also delicious. But soju is 5,000 won and beer is 6,000 won. It's expensive, but if I go around because it's delicious, I'm thinking about going there"
99,taste,맛있어요,It's good
100,taste,서빙하시는 분들도 친절하고 메뉴도 맛있고 기분 좋은 저녁자리였습니다 : ),"The serving staff were kind, the menu was delicious, and it was a pleasant dinner :)"
